stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio
AMAT,1:8,15,15,15,11.31,14,14,14,93.333,93.333,93.333,10.67,10.67,10.67,94.357,94.357,94.357,14,14,14,93.333,93.333,93.333,10.67,10.67,10.67,94.357,94.357,94.357,14,14,14,93.333,93.333,93.333,10.67,10.67,10.67,94.357,94.357,94.357,14,14,14,93.333,93.333,93.333,10.67,10.67,10.67,94.357,94.357,94.357,14,14,14,93.333,93.333,93.333,10.67,10.67,10.67,94.357,94.357,94.357,14,14,14,93.333,93.333,93.333,10.67,10.67,10.67,94.357,94.357,94.357
AMAT,1:8,25,25,25,18.55,24,24,24,96.0,96.0,96.0,17.91,17.91,17.91,96.56,96.56,96.56,24,24,24,96.0,96.0,96.0,17.91,17.91,17.91,96.56,96.56,96.56,24,24,24,96.0,96.0,96.0,17.91,17.91,17.91,96.56,96.56,96.56,24,24,24,96.0,96.0,96.0,17.91,17.91,17.91,96.56,96.56,96.56,24,24,24,96.0,96.0,96.0,17.91,17.91,17.91,96.56,96.56,96.56,24,24,24,96.0,96.0,96.0,17.91,17.91,17.91,96.56,96.56,96.56
AMAT,1:8,50,50,50,38.69,49,49,49,98.0,98.0,98.0,38.06,38.06,38.06,98.351,98.351,98.351,49,49,49,98.0,98.0,98.0,38.06,38.06,38.06,98.351,98.351,98.351,49,49,49,98.0,98.0,98.0,38.06,38.06,38.06,98.351,98.351,98.351,49,49,49,98.0,98.0,98.0,38.06,38.06,38.06,98.351,98.351,98.351,49,49,49,98.0,98.0,98.0,38.06,38.06,38.06,98.351,98.351,98.351,49,49,49,98.0,98.0,98.0,38.06,38.06,38.06,98.351,98.351,98.351
AMAT,1:8,100,100,100,87.51,99,99,99,99.0,99.0,99.0,86.87,86.87,86.87,99.271,99.271,99.271,99,99,99,99.0,99.0,99.0,86.87,86.87,86.87,99.271,99.271,99.271,99,99,99,99.0,99.0,99.0,86.87,86.87,86.87,99.271,99.271,99.271,99,99,99,99.0,99.0,99.0,86.87,86.87,86.87,99.271,99.271,99.271,99,99,99,99.0,99.0,99.0,86.87,86.87,86.87,99.271,99.271,99.271,99,99,99,99.0,99.0,99.0,86.87,86.87,86.87,99.271,99.271,99.271
AMAT,1:8,500,499,499,621.5,498,498,498,99.799,99.799,99.799,620.81,620.81,620.81,99.89,99.89,99.89,498,498,498,99.799,99.799,99.799,620.81,620.81,620.81,99.89,99.89,99.89,498,498,498,99.799,99.799,99.799,620.81,620.81,620.81,99.89,99.89,99.89,498,498,498,99.799,99.799,99.799,620.81,620.81,620.81,99.89,99.89,99.89,498,498,498,99.799,99.799,99.799,620.81,620.81,620.81,99.89,99.89,99.89,498,498,498,99.799,99.799,99.799,620.81,620.81,620.81,99.89,99.89,99.89
AMAT,1:8,1000,999,999,1507.5,998,998,998,99.899,99.899,99.899,1506.82,1506.82,1506.82,99.954,99.954,99.954,998,998,998,99.899,99.899,99.899,1506.82,1506.82,1506.82,99.954,99.954,99.954,998,998,998,99.899,99.899,99.899,1506.82,1506.82,1506.82,99.954,99.954,99.954,998,998,998,99.899,99.899,99.899,1506.82,1506.82,1506.82,99.954,99.954,99.954,998,998,998,99.899,99.899,99.899,1506.82,1506.82,1506.82,99.954,99.954,99.954,998,998,998,99.899,99.899,99.899,1506.82,1506.82,1506.82,99.954,99.954,99.954
AMAT,1:8,2000,1327,1327,2433.04,1323,1323,1323,99.698,99.698,99.698,2430.47,2430.47,2430.47,99.894,99.894,99.894,1327,1327,1327,100.0,100.0,100.0,2433.04,2433.04,2433.04,100.0,100.0,100.0,1323,1323,1323,99.698,99.698,99.698,2430.47,2430.47,2430.47,99.894,99.894,99.894,1327,1327,1327,100.0,100.0,100.0,2433.04,2433.04,2433.04,100.0,100.0,100.0,1323,1323,1323,99.698,99.698,99.698,2430.47,2430.47,2430.47,99.894,99.894,99.894,1327,1327,1327,100.0,100.0,100.0,2433.04,2433.04,2433.04,100.0,100.0,100.0
AMAT,1:8,5000,2537,2537,100475.76,2529,2529,2529,99.684,99.684,99.684,100458.18,100458.18,100458.18,99.983,99.983,99.983,2536,2536,2536,99.96,99.96,99.96,100473.56,100473.56,100473.56,99.998,99.998,99.998,2529,2529,2529,99.684,99.684,99.684,100458.18,100458.18,100458.18,99.983,99.983,99.983,2536,2536,2536,99.96,99.96,99.96,100473.56,100473.56,100473.56,99.998,99.998,99.998,2529,2529,2529,99.684,99.684,99.684,100458.18,100458.18,100458.18,99.983,99.983,99.983,2536,2536,2536,99.96,99.96,99.96,100473.56,100473.56,100473.56,99.998,99.998,99.998
AMAT,1:8,10000,5034,5037,837689.51,5031,5031,5031,99.88,99.88,99.88,837404.9,837404.9,837404.9,99.966,99.966,99.966,5036,5036,5036,99.98,99.98,99.98,837618.01,837618.01,837618.01,99.991,99.991,99.991,5031,5031,5031,99.88,99.88,99.88,837404.9,837404.9,837404.9,99.966,99.966,99.966,5036,5036,5036,99.98,99.98,99.98,837618.01,837618.01,837618.01,99.991,99.991,99.991,5031,5031,5031,99.88,99.88,99.88,837404.9,837404.9,837404.9,99.966,99.966,99.966,5036,5036,5036,99.98,99.98,99.98,837618.01,837618.01,837618.01,99.991,99.991,99.991
AMAT,1:8,20000,10072,10072,1684022.95,10068,10068,10068,99.96,99.96,99.96,1683637.77,1683637.77,1683637.77,99.977,99.977,99.977,10072,10072,10072,100.0,100.0,100.0,1684022.95,1684022.95,1684022.95,100.0,100.0,100.0,10068,10068,10068,99.96,99.96,99.96,1683637.77,1683637.77,1683637.77,99.977,99.977,99.977,10072,10072,10072,100.0,100.0,100.0,1684022.95,1684022.95,1684022.95,100.0,100.0,100.0,10068,10068,10068,99.96,99.96,99.96,1683637.77,1683637.77,1683637.77,99.977,99.977,99.977,10072,10072,10072,100.0,100.0,100.0,1684022.95,1684022.95,1684022.95,100.0,100.0,100.0
AMAT,1:8,20414,10258,10259,1816688.36,10250,10250,10250,99.912,99.912,99.912,1815851.33,1815851.33,1815851.33,99.954,99.954,99.954,10258,10258,10258,99.99,99.99,99.99,1816615.89,1816615.89,1816615.89,99.996,99.996,99.996,10250,10250,10250,99.912,99.912,99.912,1815851.33,1815851.33,1815851.33,99.954,99.954,99.954,10258,10258,10258,99.99,99.99,99.99,1816615.89,1816615.89,1816615.89,99.996,99.996,99.996,10250,10250,10250,99.912,99.912,99.912,1815851.33,1815851.33,1815851.33,99.954,99.954,99.954,10258,10258,10258,99.99,99.99,99.99,1816615.89,1816615.89,1816615.89,99.996,99.996,99.996
AMZN,1:8,2,1,1,4.25,1,1,1,100.0,100.0,100.0,4.25,4.25,4.25,100.0,100.0,100.0,1,1,1,100.0,100.0,100.0,4.25,4.25,4.25,100.0,100.0,100.0,1,1,1,100.0,100.0,100.0,4.25,4.25,4.25,100.0,100.0,100.0,1,1,1,100.0,100.0,100.0,4.25,4.25,4.25,100.0,100.0,100.0,1,1,1,100.0,100.0,100.0,4.25,4.25,4.25,100.0,100.0,100.0,1,1,1,100.0,100.0,100.0,4.25,4.25,4.25,100.0,100.0,100.0
AMZN,1:8,3,2,2,6.0,1,1,1,50.0,50.0,50.0,5.08,5.08,5.08,84.72,84.72,84.72,1,1,1,50.0,50.0,50.0,5.08,5.08,5.08,84.72,84.72,84.72,1,1,1,50.0,50.0,50.0,5.08,5.08,5.08,84.72,84.72,84.72,1,1,1,50.0,50.0,50.0,5.08,5.08,5.08,84.72,84.72,84.72,1,1,1,50.0,50.0,50.0,5.08,5.08,5.08,84.72,84.72,84.72,1,1,1,50.0,50.0,50.0,5.08,5.08,5.08,84.72,84.72,84.72
AMZN,1:8,4,2,2,7.92,2,2,2,100.0,100.0,100.0,7.92,7.92,7.92,100.0,100.0,100.0,2,2,2,100.0,100.0,100.0,7.92,7.92,7.92,100.0,100.0,100.0,2,2,2,100.0,100.0,100.0,7.92,7.92,7.92,100.0,100.0,100.0,2,2,2,100.0,100.0,100.0,7.92,7.92,7.92,100.0,100.0,100.0,2,2,2,100.0,100.0,100.0,7.92,7.92,7.92,100.0,100.0,100.0,2,2,2,100.0,100.0,100.0,7.92,7.92,7.92,100.0,100.0,100.0
AMZN,1:8,5,3,3,9.0,2,2,2,66.666,66.666,66.666,8.5,8.5,8.5,94.443,94.443,94.443,2,2,2,66.666,66.666,66.666,8.5,8.5,8.5,94.443,94.443,94.443,2,2,2,66.666,66.666,66.666,8.5,8.5,8.5,94.443,94.443,94.443,2,2,2,66.666,66.666,66.666,8.5,8.5,8.5,94.443,94.443,94.443,2,2,2,66.666,66.666,66.666,8.5,8.5,8.5,94.443,94.443,94.443,2,2,2,66.666,66.666,66.666,8.5,8.5,8.5,94.443,94.443,94.443
AMZN,1:8,10,6,6,17.08,4,4,4,66.666,66.666,66.666,15.17,15.17,15.17,88.78,88.78,88.78,5,5,5,83.333,83.333,83.333,16.13,16.13,16.13,94.39,94.39,94.39,4,4,4,66.666,66.666,66.666,15.17,15.17,15.17,88.78,88.78,88.78,5,5,5,83.333,83.333,83.333,16.13,16.13,16.13,94.39,94.39,94.39,4,4,4,66.666,66.666,66.666,15.17,15.17,15.17,88.78,88.78,88.78,5,5,5,83.333,83.333,83.333,16.13,16.13,16.13,94.39,94.39,94.39
AMZN,1:8,15,9,9,21.42,7,7,7,77.777,77.777,77.777,20.46,20.46,20.46,95.502,95.502,95.502,8,8,8,88.888,88.888,88.888,20.94,20.94,20.94,97.751,97.751,97.751,7,7,7,77.777,77.777,77.777,20.46,20.46,20.46,95.502,95.502,95.502,8,8,8,88.888,88.888,88.888,20.94,20.94,20.94,97.751,97.751,97.751,7,7,7,77.777,77.777,77.777,20.46,20.46,20.46,95.502,95.502,95.502,8,8,8,88.888,88.888,88.888,20.94,20.94,20.94,97.751,97.751,97.751
AMZN,1:8,25,15,15,27.8,14,14,14,93.333,93.333,93.333,27.09,27.09,27.09,97.451,97.451,97.451,14,14,14,93.333,93.333,93.333,27.09,27.09,27.09,97.451,97.451,97.451,14,14,14,93.333,93.333,93.333,27.09,27.09,27.09,97.451,97.451,97.451,14,14,14,93.333,93.333,93.333,27.09,27.09,27.09,97.451,97.451,97.451,14,14,14,93.333,93.333,93.333,27.09,27.09,27.09,97.451,97.451,97.451,14,14,14,93.333,93.333,93.333,27.09,27.09,27.09,97.451,97.451,97.451
AMZN,1:8,50,27,28,123.26,26,26,26,92.857,92.857,92.857,119.49,119.49,119.49,96.941,96.941,96.941,27,27,27,96.428,96.428,96.428,122.49,122.49,122.49,99.378,99.378,99.378,26,26,26,92.857,92.857,92.857,119.49,119.49,119.49,96.941,96.941,96.941,27,27,27,96.428,96.428,96.428,122.49,122.49,122.49,99.378,99.378,99.378,26,26,26,92.857,92.857,92.857,119.49,119.49,119.49,96.941,96.941,96.941,27,27,27,96.428,96.428,96.428,122.49,122.49,122.49,99.378,99.378,99.378
AMZN,1:8,100,55,55,530.43,53,53,53,96.363,96.363,96.363,523.02,523.02,523.02,98.603,98.603,98.603,55,55,55,100.0,100.0,100.0,530.43,530.43,530.43,100.0,100.0,100.0,53,53,53,96.363,96.363,96.363,523.02,523.02,523.02,98.603,98.603,98.603,55,55,55,100.0,100.0,100.0,530.43,530.43,530.43,100.0,100.0,100.0,53,53,53,96.363,96.363,96.363,523.02,523.02,523.02,98.603,98.603,98.603,55,55,55,100.0,100.0,100.0,530.43,530.43,530.43,100.0,100.0,100.0
AMZN,1:8,500,254,254,71898.99,253,253,253,99.606,99.606,99.606,71871.16,71871.16,71871.16,99.961,99.961,99.961,253,253,253,99.606,99.606,99.606,71871.16,71871.16,71871.16,99.961,99.961,99.961,253,253,253,99.606,99.606,99.606,71871.16,71871.16,71871.16,99.961,99.961,99.961,253,253,253,99.606,99.606,99.606,71871.16,71871.16,71871.16,99.961,99.961,99.961,253,253,253,99.606,99.606,99.606,71871.16,71871.16,71871.16,99.961,99.961,99.961,253,253,253,99.606,99.606,99.606,71871.16,71871.16,71871.16,99.961,99.961,99.961
AMZN,1:8,1000,503,503,205171.4,503,503,503,100.0,100.0,100.0,205171.4,205171.4,205171.4,100.0,100.0,100.0,503,503,503,100.0,100.0,100.0,205171.4,205171.4,205171.4,100.0,100.0,100.0,503,503,503,100.0,100.0,100.0,205171.4,205171.4,205171.4,100.0,100.0,100.0,503,503,503,100.0,100.0,100.0,205171.4,205171.4,205171.4,100.0,100.0,100.0,503,503,503,100.0,100.0,100.0,205171.4,205171.4,205171.4,100.0,100.0,100.0,503,503,503,100.0,100.0,100.0,205171.4,205171.4,205171.4,100.0,100.0,100.0
AMZN,1:8,2000,1007,1007,315552.5,1006,1006,1006,99.9,99.9,99.9,315427.54,315427.54,315427.54,99.96,99.96,99.96,1006,1006,1006,99.9,99.9,99.9,315427.54,315427.54,315427.54,99.96,99.96,99.96,1006,1006,1006,99.9,99.9,99.9,315427.54,315427.54,315427.54,99.96,99.96,99.96,1006,1006,1006,99.9,99.9,99.9,315427.54,315427.54,315427.54,99.96,99.96,99.96,1006,1006,1006,99.9,99.9,99.9,315427.54,315427.54,315427.54,99.96,99.96,99.96,1006,1006,1006,99.9,99.9,99.9,315427.54,315427.54,315427.54,99.96,99.96,99.96
AMZN,1:8,5000,2525,2525,5035202.1,2524,2524,2524,99.96,99.96,99.96,5034912.2,5034912.2,5034912.2,99.994,99.994,99.994,2524,2524,2524,99.96,99.96,99.96,5034912.2,5034912.2,5034912.2,99.994,99.994,99.994,2524,2524,2524,99.96,99.96,99.96,5034912.2,5034912.2,5034912.2,99.994,99.994,99.994,2524,2524,2524,99.96,99.96,99.96,5034912.2,5034912.2,5034912.2,99.994,99.994,99.994,2524,2524,2524,99.96,99.96,99.96,5034912.2,5034912.2,5034912.2,99.994,99.994,99.994,2524,2524,2524,99.96,99.96,99.96,5034912.2,5034912.2,5034912.2,99.994,99.994,99.994
AMZN,1:8,10000,5046,5046,18384497.94,5046,5046,5046,100.0,100.0,100.0,18384497.94,18384497.94,18384497.94,100.0,100.0,100.0,5046,5046,5046,100.0,100.0,100.0,18384497.94,18384497.94,18384497.94,100.0,100.0,100.0,5046,5046,5046,100.0,100.0,100.0,18384497.94,18384497.94,18384497.94,100.0,100.0,100.0,5046,5046,5046,100.0,100.0,100.0,18384497.94,18384497.94,18384497.94,100.0,100.0,100.0,5046,5046,5046,100.0,100.0,100.0,18384497.94,18384497.94,18384497.94,100.0,100.0,100.0,5046,5046,5046,100.0,100.0,100.0,18384497.94,18384497.94,18384497.94,100.0,100.0,100.0
AMZN,1:8,11734,5912,5912,32747395.14,5912,5912,5912,100.0,100.0,100.0,32747395.14,32747395.14,32747395.14,100.0,100.0,100.0,5912,5912,5912,100.0,100.0,100.0,32747395.14,32747395.14,32747395.14,100.0,100.0,100.0,5912,5912,5912,100.0,100.0,100.0,32747395.14,32747395.14,32747395.14,100.0,100.0,100.0,5912,5912,5912,100.0,100.0,100.0,32747395.14,32747395.14,32747395.14,100.0,100.0,100.0,5912,5912,5912,100.0,100.0,100.0,32747395.14,32747395.14,32747395.14,100.0,100.0,100.0,5912,5912,5912,100.0,100.0,100.0,32747395.14,32747395.14,32747395.14,100.0,100.0,100.0
B,1:8,2,2,2,43.17,1,1,1,50.0,50.0,50.0,21.83,21.83,21.83,50.579,50.579,50.579,1,1,1,50.0,50.0,50.0,21.83,21.83,21.83,50.579,50.579,50.579,1,1,1,50.0,50.0,50.0,21.83,21.83,21.83,50.579,50.579,50.579,1,1,1,50.0,50.0,50.0,21.83,21.83,21.83,50.579,50.579,50.579,1,1,1,50.0,50.0,50.0,21.83,21.83,21.83,50.579,50.579,50.579,1,1,1,50.0,50.0,50.0,21.83,21.83,21.83,50.579,50.579,50.579
B,1:8,3,3,3,65.83,2,2,2,66.666,66.666,66.666,44.5,44.5,44.5,67.595,67.595,67.595,2,2,2,66.666,66.666,66.666,44.5,44.5,44.5,67.595,67.595,67.595,2,2,2,66.666,66.666,66.666,44.5,44.5,44.5,67.595,67.595,67.595,2,2,2,66.666,66.666,66.666,44.5,44.5,44.5,67.595,67.595,67.595,2,2,2,66.666,66.666,66.666,44.5,44.5,44.5,67.595,67.595,67.595,2,2,2,66.666,66.666,66.666,44.5,44.5,44.5,67.595,67.595,67.595
B,1:8,4,4,4,88.83,3,3,3,75.0,75.0,75.0,67.5,67.5,67.5,75.985,75.985,75.985,3,3,3,75.0,75.0,75.0,67.5,67.5,67.5,75.985,75.985,75.985,3,3,3,75.0,75.0,75.0,67.5,67.5,67.5,75.985,75.985,75.985,3,3,3,75.0,75.0,75.0,67.5,67.5,67.5,75.985,75.985,75.985,3,3,3,75.0,75.0,75.0,67.5,67.5,67.5,75.985,75.985,75.985,3,3,3,75.0,75.0,75.0,67.5,67.5,67.5,75.985,75.985,75.985
B,1:8,5,5,5,112.5,4,4,4,80.0,80.0,80.0,91.16,91.16,91.16,81.037,81.037,81.037,4,4,4,80.0,80.0,80.0,91.16,91.16,91.16,81.037,81.037,81.037,4,4,4,80.0,80.0,80.0,91.16,91.16,91.16,81.037,81.037,81.037,4,4,4,80.0,80.0,80.0,91.16,91.16,91.16,81.037,81.037,81.037,4,4,4,80.0,80.0,80.0,91.16,91.16,91.16,81.037,81.037,81.037,4,4,4,80.0,80.0,80.0,91.16,91.16,91.16,81.037,81.037,81.037
B,1:8,10,10,10,226.16,9,9,9,90.0,90.0,90.0,204.83,204.83,204.83,90.567,90.567,90.567,9,9,9,90.0,90.0,90.0,204.83,204.83,204.83,90.567,90.567,90.567,9,9,9,90.0,90.0,90.0,204.83,204.83,204.83,90.567,90.567,90.567,9,9,9,90.0,90.0,90.0,204.83,204.83,204.83,90.567,90.567,90.567,9,9,9,90.0,90.0,90.0,204.83,204.83,204.83,90.567,90.567,90.567,9,9,9,90.0,90.0,90.0,204.83,204.83,204.83,90.567,90.567,90.567
B,1:8,15,15,15,333.15,14,14,14,93.333,93.333,93.333,312.32,312.32,312.32,93.747,93.747,93.747,14,14,14,93.333,93.333,93.333,312.32,312.32,312.32,93.747,93.747,93.747,14,14,14,93.333,93.333,93.333,312.32,312.32,312.32,93.747,93.747,93.747,14,14,14,93.333,93.333,93.333,312.32,312.32,312.32,93.747,93.747,93.747,14,14,14,93.333,93.333,93.333,312.32,312.32,312.32,93.747,93.747,93.747,14,14,14,93.333,93.333,93.333,312.32,312.32,312.32,93.747,93.747,93.747
B,1:8,25,25,25,540.98,23,23,23,92.0,92.0,92.0,500.31,500.31,500.31,92.483,92.483,92.483,24,24,24,96.0,96.0,96.0,520.65,520.65,520.65,96.242,96.242,96.242,23,23,23,92.0,92.0,92.0,500.31,500.31,500.31,92.483,92.483,92.483,24,24,24,96.0,96.0,96.0,520.65,520.65,520.65,96.242,96.242,96.242,23,23,23,92.0,92.0,92.0,500.31,500.31,500.31,92.483,92.483,92.483,24,24,24,96.0,96.0,96.0,520.65,520.65,520.65,96.242,96.242,96.242
B,1:8,50,49,49,1043.29,48,48,48,97.959,97.959,97.959,1022.96,1022.96,1022.96,98.051,98.051,98.051,48,48,48,97.959,97.959,97.959,1022.96,1022.96,1022.96,98.051,98.051,98.051,48,48,48,97.959,97.959,97.959,1022.96,1022.96,1022.96,98.051,98.051,98.051,48,48,48,97.959,97.959,97.959,1022.96,1022.96,1022.96,98.051,98.051,98.051,48,48,48,97.959,97.959,97.959,1022.96,1022.96,1022.96,98.051,98.051,98.051,48,48,48,97.959,97.959,97.959,1022.96,1022.96,1022.96,98.051,98.051,98.051
B,1:8,100,99,99,2182.42,96,96,96,96.969,96.969,96.969,2121.42,2121.42,2121.42,97.205,97.205,97.205,98,98,98,98.989,98.989,98.989,2162.09,2162.09,2162.09,99.068,99.068,99.068,96,96,96,96.969,96.969,96.969,2121.42,2121.42,2121.42,97.205,97.205,97.205,98,98,98,98.989,98.989,98.989,2162.09,2162.09,2162.09,99.068,99.068,99.068,96,96,96,96.969,96.969,96.969,2121.42,2121.42,2121.42,97.205,97.205,97.205,98,98,98,98.989,98.989,98.989,2162.09,2162.09,2162.09,99.068,99.068,99.068
B,1:8,500,495,495,13249.59,494,494,494,99.797,99.797,99.797,13230.09,13230.09,13230.09,99.853,99.853,99.853,494,494,494,99.797,99.797,99.797,13230.09,13230.09,13230.09,99.853,99.853,99.853,494,494,494,99.797,99.797,99.797,13230.09,13230.09,13230.09,99.853,99.853,99.853,494,494,494,99.797,99.797,99.797,13230.09,13230.09,13230.09,99.853,99.853,99.853,494,494,494,99.797,99.797,99.797,13230.09,13230.09,13230.09,99.853,99.853,99.853,494,494,494,99.797,99.797,99.797,13230.09,13230.09,13230.09,99.853,99.853,99.853
B,1:8,1000,990,990,25520.34,989,989,989,99.898,99.898,99.898,25504.51,25504.51,25504.51,99.938,99.938,99.938,989,989,989,99.898,99.898,99.898,25504.51,25504.51,25504.51,99.938,99.938,99.938,989,989,989,99.898,99.898,99.898,25504.51,25504.51,25504.51,99.938,99.938,99.938,989,989,989,99.898,99.898,99.898,25504.51,25504.51,25504.51,99.938,99.938,99.938,989,989,989,99.898,99.898,99.898,25504.51,25504.51,25504.51,99.938,99.938,99.938,989,989,989,99.898,99.898,99.898,25504.51,25504.51,25504.51,99.938,99.938,99.938
B,1:8,2000,1197,1197,42325.58,1186,1186,1186,99.081,99.081,99.081,42231.44,42231.44,42231.44,99.778,99.778,99.778,1197,1197,1197,100.0,100.0,100.0,42325.58,42325.58,42325.58,100.0,100.0,100.0,1186,1186,1186,99.081,99.081,99.081,42231.44,42231.44,42231.44,99.778,99.778,99.778,1197,1197,1197,100.0,100.0,100.0,42325.58,42325.58,42325.58,100.0,100.0,100.0,1186,1186,1186,99.081,99.081,99.081,42231.44,42231.44,42231.44,99.778,99.778,99.778,1197,1197,1197,100.0,100.0,100.0,42325.58,42325.58,42325.58,100.0,100.0,100.0
B,1:8,5000,2538,2538,113212.2,2507,2507,2507,98.778,98.778,98.778,112518.69,112518.69,112518.69,99.387,99.387,99.387,2538,2538,2538,100.0,100.0,100.0,113212.2,113212.2,113212.2,100.0,100.0,100.0,2507,2507,2507,98.778,98.778,98.778,112518.69,112518.69,112518.69,99.387,99.387,99.387,2538,2538,2538,100.0,100.0,100.0,113212.2,113212.2,113212.2,100.0,100.0,100.0,2507,2507,2507,98.778,98.778,98.778,112518.69,112518.69,112518.69,99.387,99.387,99.387,2538,2538,2538,100.0,100.0,100.0,113212.2,113212.2,113212.2,100.0,100.0,100.0
B,1:8,10000,5025,5028,902371.17,5024,5024,5024,99.92,99.92,99.92,902325.61,902325.61,902325.61,99.995,99.995,99.995,5028,5028,5028,100.0,100.0,100.0,902371.17,902371.17,902371.17,100.0,100.0,100.0,5024,5024,5024,99.92,99.92,99.92,902325.61,902325.61,902325.61,99.995,99.995,99.995,5028,5028,5028,100.0,100.0,100.0,902371.17,902371.17,902371.17,100.0,100.0,100.0,5024,5024,5024,99.92,99.92,99.92,902325.61,902325.61,902325.61,99.995,99.995,99.995,5028,5028,5028,100.0,100.0,100.0,902371.17,902371.17,902371.17,100.0,100.0,100.0
B,1:8,20000,10052,10052,1756125.5,10050,10050,10050,99.98,99.98,99.98,1756040.89,1756040.89,1756040.89,99.995,99.995,99.995,10051,10051,10051,99.99,99.99,99.99,1756083.19,1756083.19,1756083.19,99.998,99.998,99.998,10050,10050,10050,99.98,99.98,99.98,1756040.89,1756040.89,1756040.89,99.995,99.995,99.995,10051,10051,10051,99.99,99.99,99.99,1756083.19,1756083.19,1756083.19,99.998,99.998,99.998,10050,10050,10050,99.98,99.98,99.98,1756040.89,1756040.89,1756040.89,99.995,99.995,99.995,10051,10051,10051,99.99,99.99,99.99,1756083.19,1756083.19,1756083.19,99.998,99.998,99.998
B,1:8,20414,10261,10261,1888636.54,10260,10260,10260,99.99,99.99,99.99,1888592.92,1888592.92,1888592.92,99.998,99.998,99.998,10260,10260,10260,99.99,99.99,99.99,1888592.92,1888592.92,1888592.92,99.998,99.998,99.998,10260,10260,10260,99.99,99.99,99.99,1888592.92,1888592.92,1888592.92,99.998,99.998,99.998,10260,10260,10260,99.99,99.99,99.99,1888592.92,1888592.92,1888592.92,99.998,99.998,99.998,10260,10260,10260,99.99,99.99,99.99,1888592.92,1888592.92,1888592.92,99.998,99.998,99.998,10260,10260,10260,99.99,99.99,99.99,1888592.92,1888592.92,1888592.92,99.998,99.998,99.998
BA,1:8,2,2,2,0.13,1,1,1,50.0,50.0,50.0,0.12,0.12,0.12,93.444,93.444,93.444,1,1,1,50.0,50.0,50.0,0.12,0.12,0.12,93.444,93.444,93.444,1,1,1,50.0,50.0,50.0,0.12,0.12,0.12,93.444,93.444,93.444,1,1,1,50.0,50.0,50.0,0.12,0.12,0.12,93.444,93.444,93.444,1,1,1,50.0,50.0,50.0,0.12,0.12,0.12,93.444,93.444,93.444,1,1,1,50.0,50.0,50.0,0.12,0.12,0.12,93.444,93.444,93.444
BA,1:8,3,2,2,0.26,2,2,2,100.0,100.0,100.0,0.26,0.26,0.26,100.0,100.0,100.0,2,2,2,100.0,100.0,100.0,0.26,0.26,0.26,100.0,100.0,100.0,2,2,2,100.0,100.0,100.0,0.26,0.26,0.26,100.0,100.0,100.0,2,2,2,100.0,100.0,100.0,0.26,0.26,0.26,100.0,100.0,100.0,2,2,2,100.0,100.0,100.0,0.26,0.26,0.26,100.0,100.0,100.0,2,2,2,100.0,100.0,100.0,0.26,0.26,0.26,100.0,100.0,100.0
