stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio
WFC,2:2,5000,4114,4114,17000.73,4113,4113,4113,4113,4113,99.975,99.975,99.975,99.975,99.975,16998.25,16998.25,16998.25,16998.25,16998.25,99.985,99.985,99.985,99.985,99.985,4114,4114,4114,4114,4114,100.0,100.0,100.0,100.0,100.0,17000.73,17000.73,17000.73,17000.73,17000.73,100.0,100.0,100.0,100.0,100.0,4113,4113,4113,4113,4113,99.975,99.975,99.975,99.975,99.975,16998.25,16998.25,16998.25,16998.25,16998.25,99.985,99.985,99.985,99.985,99.985,4114,4114,4114,4114,4114,100.0,100.0,100.0,100.0,100.0,17000.73,17000.73,17000.73,17000.73,17000.73,100.0,100.0,100.0,100.0,100.0,4113,4113,4113,4113,4113,99.975,99.975,99.975,99.975,99.975,16998.25,16998.25,16998.25,16998.25,16998.25,99.985,99.985,99.985,99.985,99.985,4114,4114,4114,4114,4114,100.0,100.0,100.0,100.0,100.0,17000.73,17000.73,17000.73,17000.73,17000.73,100.0,100.0,100.0,100.0,100.0,4113,4113,4113,4113,4113,99.975,99.975,99.975,99.975,99.975,16998.25,16998.25,16998.25,16998.25,16998.25,99.985,99.985,99.985,99.985,99.985,4114,4114,4114,4114,4114,100.0,100.0,100.0,100.0,100.0,17000.73,17000.73,17000.73,17000.73,17000.73,100.0,100.0,100.0,100.0,100.0,4113,4113,4113,4113,4113,99.975,99.975,99.975,99.975,99.975,16998.25,16998.25,16998.25,16998.25,16998.25,99.985,99.985,99.985,99.985,99.985,4114,4114,4114,4114,4114,100.0,100.0,100.0,100.0,100.0,17000.73,17000.73,17000.73,17000.73,17000.73,100.0,100.0,100.0,100.0,100.0
WFC,2:2,10000,5293,5299,414320.64,5292,5292,5292,5292,5292,99.867,99.867,99.867,99.867,99.867,414250.65,414250.65,414250.65,414250.65,414250.65,99.983,99.983,99.983,99.983,99.983,5299,5299,5299,5299,5299,100.0,100.0,100.0,100.0,100.0,414320.64,414320.64,414320.64,414320.64,414320.64,100.0,100.0,100.0,100.0,100.0,5292,5292,5292,5292,5292,99.867,99.867,99.867,99.867,99.867,414250.65,414250.65,414250.65,414250.65,414250.65,99.983,99.983,99.983,99.983,99.983,5299,5299,5299,5299,5299,100.0,100.0,100.0,100.0,100.0,414320.64,414320.64,414320.64,414320.64,414320.64,100.0,100.0,100.0,100.0,100.0,5292,5292,5292,5292,5292,99.867,99.867,99.867,99.867,99.867,414250.65,414250.65,414250.65,414250.65,414250.65,99.983,99.983,99.983,99.983,99.983,5299,5299,5299,5299,5299,100.0,100.0,100.0,100.0,100.0,414320.64,414320.64,414320.64,414320.64,414320.64,100.0,100.0,100.0,100.0,100.0,5292,5292,5292,5292,5292,99.867,99.867,99.867,99.867,99.867,414250.65,414250.65,414250.65,414250.65,414250.65,99.983,99.983,99.983,99.983,99.983,5299,5299,5299,5299,5299,100.0,100.0,100.0,100.0,100.0,414320.64,414320.64,414320.64,414320.64,414320.64,100.0,100.0,100.0,100.0,100.0,5292,5292,5292,5292,5292,99.867,99.867,99.867,99.867,99.867,414250.65,414250.65,414250.65,414250.65,414250.65,99.983,99.983,99.983,99.983,99.983,5299,5299,5299,5299,5299,100.0,100.0,100.0,100.0,100.0,414320.64,414320.64,414320.64,414320.64,414320.64,100.0,100.0,100.0,100.0,100.0
WFC,2:2,20000,10588,10590,980253.15,10581,10581,10581,10581,10581,99.915,99.915,99.915,99.915,99.915,979662.79,979662.79,979662.79,979662.79,979662.79,99.94,99.94,99.94,99.94,99.94,10590,10590,10590,10590,10590,100.0,100.0,100.0,100.0,100.0,980253.15,980253.15,980253.15,980253.15,980253.15,100.0,100.0,100.0,100.0,100.0,10581,10581,10581,10581,10581,99.915,99.915,99.915,99.915,99.915,979662.79,979662.79,979662.79,979662.79,979662.79,99.94,99.94,99.94,99.94,99.94,10590,10590,10590,10590,10590,100.0,100.0,100.0,100.0,100.0,980253.15,980253.15,980253.15,980253.15,980253.15,100.0,100.0,100.0,100.0,100.0,10581,10581,10581,10581,10581,99.915,99.915,99.915,99.915,99.915,979662.79,979662.79,979662.79,979662.79,979662.79,99.94,99.94,99.94,99.94,99.94,10590,10590,10590,10590,10590,100.0,100.0,100.0,100.0,100.0,980253.15,980253.15,980253.15,980253.15,980253.15,100.0,100.0,100.0,100.0,100.0,10581,10581,10581,10581,10581,99.915,99.915,99.915,99.915,99.915,979662.79,979662.79,979662.79,979662.79,979662.79,99.94,99.94,99.94,99.94,99.94,10590,10590,10590,10590,10590,100.0,100.0,100.0,100.0,100.0,980253.15,980253.15,980253.15,980253.15,980253.15,100.0,100.0,100.0,100.0,100.0,10581,10581,10581,10581,10581,99.915,99.915,99.915,99.915,99.915,979662.79,979662.79,979662.79,979662.79,979662.79,99.94,99.94,99.94,99.94,99.94,10590,10590,10590,10590,10590,100.0,100.0,100.0,100.0,100.0,980253.15,980253.15,980253.15,980253.15,980253.15,100.0,100.0,100.0,100.0,100.0
WFC,2:2,48692,12706,12706,1563710.5,12695,12695,12695,12695,12695,99.913,99.913,99.913,99.913,99.913,1563458.21,1563458.21,1563458.21,1563458.21,1563458.21,99.984,99.984,99.984,99.984,99.984,12706,12706,12706,12706,12706,100.0,100.0,100.0,100.0,100.0,1563710.5,1563710.5,1563710.5,1563710.5,1563710.5,100.0,100.0,100.0,100.0,100.0,12695,12695,12695,12695,12695,99.913,99.913,99.913,99.913,99.913,1563458.21,1563458.21,1563458.21,1563458.21,1563458.21,99.984,99.984,99.984,99.984,99.984,12706,12706,12706,12706,12706,100.0,100.0,100.0,100.0,100.0,1563710.5,1563710.5,1563710.5,1563710.5,1563710.5,100.0,100.0,100.0,100.0,100.0,12695,12695,12695,12695,12695,99.913,99.913,99.913,99.913,99.913,1563458.21,1563458.21,1563458.21,1563458.21,1563458.21,99.984,99.984,99.984,99.984,99.984,12706,12706,12706,12706,12706,100.0,100.0,100.0,100.0,100.0,1563710.5,1563710.5,1563710.5,1563710.5,1563710.5,100.0,100.0,100.0,100.0,100.0,12695,12695,12695,12695,12695,99.913,99.913,99.913,99.913,99.913,1563458.21,1563458.21,1563458.21,1563458.21,1563458.21,99.984,99.984,99.984,99.984,99.984,12706,12706,12706,12706,12706,100.0,100.0,100.0,100.0,100.0,1563710.5,1563710.5,1563710.5,1563710.5,1563710.5,100.0,100.0,100.0,100.0,100.0,12695,12695,12695,12695,12695,99.913,99.913,99.913,99.913,99.913,1563458.21,1563458.21,1563458.21,1563458.21,1563458.21,99.984,99.984,99.984,99.984,99.984,12706,12706,12706,12706,12706,100.0,100.0,100.0,100.0,100.0,1563710.5,1563710.5,1563710.5,1563710.5,1563710.5,100.0,100.0,100.0,100.0,100.0
WMT,2:2,2,2,2,0.26,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,0.13,0.13,0.13,0.13,0.13,50.19,50.19,50.19,50.19,50.19,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,0.13,0.13,0.13,0.13,0.13,50.063,50.063,50.063,50.063,50.063,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,0.13,0.13,0.13,0.13,0.13,50.19,50.19,50.19,50.19,50.19,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,0.13,0.13,0.13,0.13,0.13,50.063,50.063,50.063,50.063,50.063,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,0.13,0.13,0.13,0.13,0.13,50.19,50.19,50.19,50.19,50.19,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,0.13,0.13,0.13,0.13,0.13,50.063,50.063,50.063,50.063,50.063,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,0.13,0.13,0.13,0.13,0.13,50.19,50.19,50.19,50.19,50.19,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,0.13,0.13,0.13,0.13,0.13,50.063,50.063,50.063,50.063,50.063,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,0.13,0.13,0.13,0.13,0.13,50.19,50.19,50.19,50.19,50.19,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,0.13,0.13,0.13,0.13,0.13,50.063,50.063,50.063,50.063,50.063
WMT,2:2,3,3,3,0.39,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,0.26,0.26,0.26,0.26,0.26,67.23,67.23,67.23,67.23,67.23,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,0.26,0.26,0.26,0.26,0.26,66.892,66.892,66.892,66.892,66.892,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,0.26,0.26,0.26,0.26,0.26,67.23,67.23,67.23,67.23,67.23,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,0.26,0.26,0.26,0.26,0.26,66.892,66.892,66.892,66.892,66.892,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,0.26,0.26,0.26,0.26,0.26,67.23,67.23,67.23,67.23,67.23,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,0.26,0.26,0.26,0.26,0.26,66.892,66.892,66.892,66.892,66.892,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,0.26,0.26,0.26,0.26,0.26,67.23,67.23,67.23,67.23,67.23,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,0.26,0.26,0.26,0.26,0.26,66.892,66.892,66.892,66.892,66.892,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,0.26,0.26,0.26,0.26,0.26,67.23,67.23,67.23,67.23,67.23,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,0.26,0.26,0.26,0.26,0.26,66.892,66.892,66.892,66.892,66.892
WMT,2:2,4,4,4,0.52,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,0.39,0.39,0.39,0.39,0.39,75.609,75.609,75.609,75.609,75.609,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,0.39,0.39,0.39,0.39,0.39,75.261,75.261,75.261,75.261,75.261,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,0.39,0.39,0.39,0.39,0.39,75.609,75.609,75.609,75.609,75.609,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,0.39,0.39,0.39,0.39,0.39,75.261,75.261,75.261,75.261,75.261,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,0.39,0.39,0.39,0.39,0.39,75.609,75.609,75.609,75.609,75.609,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,0.39,0.39,0.39,0.39,0.39,75.261,75.261,75.261,75.261,75.261,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,0.39,0.39,0.39,0.39,0.39,75.609,75.609,75.609,75.609,75.609,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,0.39,0.39,0.39,0.39,0.39,75.261,75.261,75.261,75.261,75.261,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,0.39,0.39,0.39,0.39,0.39,75.609,75.609,75.609,75.609,75.609,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,0.39,0.39,0.39,0.39,0.39,75.261,75.261,75.261,75.261,75.261
WMT,2:2,5,5,5,0.64,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,0.52,0.52,0.52,0.52,0.52,80.64,80.64,80.64,80.64,80.64,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,0.52,0.52,0.52,0.52,0.52,80.285,80.285,80.285,80.285,80.285,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,0.52,0.52,0.52,0.52,0.52,80.64,80.64,80.64,80.64,80.64,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,0.52,0.52,0.52,0.52,0.52,80.285,80.285,80.285,80.285,80.285,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,0.52,0.52,0.52,0.52,0.52,80.64,80.64,80.64,80.64,80.64,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,0.52,0.52,0.52,0.52,0.52,80.285,80.285,80.285,80.285,80.285,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,0.52,0.52,0.52,0.52,0.52,80.64,80.64,80.64,80.64,80.64,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,0.52,0.52,0.52,0.52,0.52,80.285,80.285,80.285,80.285,80.285,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,0.52,0.52,0.52,0.52,0.52,80.64,80.64,80.64,80.64,80.64,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,0.52,0.52,0.52,0.52,0.52,80.285,80.285,80.285,80.285,80.285
WMT,2:2,10,10,10,1.27,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,1.15,1.15,1.15,1.15,1.15,90.289,90.289,90.289,90.289,90.289,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,1.15,1.15,1.15,1.15,1.15,90.137,90.137,90.137,90.137,90.137,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,1.15,1.15,1.15,1.15,1.15,90.289,90.289,90.289,90.289,90.289,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,1.15,1.15,1.15,1.15,1.15,90.137,90.137,90.137,90.137,90.137,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,1.15,1.15,1.15,1.15,1.15,90.289,90.289,90.289,90.289,90.289,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,1.15,1.15,1.15,1.15,1.15,90.137,90.137,90.137,90.137,90.137,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,1.15,1.15,1.15,1.15,1.15,90.289,90.289,90.289,90.289,90.289,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,1.15,1.15,1.15,1.15,1.15,90.137,90.137,90.137,90.137,90.137,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,1.15,1.15,1.15,1.15,1.15,90.289,90.289,90.289,90.289,90.289,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,1.15,1.15,1.15,1.15,1.15,90.137,90.137,90.137,90.137,90.137
WMT,2:2,15,15,15,1.9,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,1.78,1.78,1.78,1.78,1.78,93.487,93.487,93.487,93.487,93.487,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,1.78,1.78,1.78,1.78,1.78,93.407,93.407,93.407,93.407,93.407,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,1.78,1.78,1.78,1.78,1.78,93.487,93.487,93.487,93.487,93.487,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,1.78,1.78,1.78,1.78,1.78,93.407,93.407,93.407,93.407,93.407,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,1.78,1.78,1.78,1.78,1.78,93.487,93.487,93.487,93.487,93.487,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,1.78,1.78,1.78,1.78,1.78,93.407,93.407,93.407,93.407,93.407,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,1.78,1.78,1.78,1.78,1.78,93.487,93.487,93.487,93.487,93.487,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,1.78,1.78,1.78,1.78,1.78,93.407,93.407,93.407,93.407,93.407,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,1.78,1.78,1.78,1.78,1.78,93.487,93.487,93.487,93.487,93.487,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,1.78,1.78,1.78,1.78,1.78,93.407,93.407,93.407,93.407,93.407
WMT,2:2,25,25,25,3.09,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,2.99,2.99,2.99,2.99,2.99,96.804,96.804,96.804,96.804,96.804,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,2.98,2.98,2.98,2.98,2.98,96.394,96.394,96.394,96.394,96.394,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,2.99,2.99,2.99,2.99,2.99,96.804,96.804,96.804,96.804,96.804,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,2.98,2.98,2.98,2.98,2.98,96.394,96.394,96.394,96.394,96.394,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,2.99,2.99,2.99,2.99,2.99,96.804,96.804,96.804,96.804,96.804,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,2.98,2.98,2.98,2.98,2.98,96.394,96.394,96.394,96.394,96.394,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,2.99,2.99,2.99,2.99,2.99,96.804,96.804,96.804,96.804,96.804,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,2.98,2.98,2.98,2.98,2.98,96.394,96.394,96.394,96.394,96.394,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,2.99,2.99,2.99,2.99,2.99,96.804,96.804,96.804,96.804,96.804,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,2.98,2.98,2.98,2.98,2.98,96.394,96.394,96.394,96.394,96.394
WMT,2:2,50,50,50,6.18,49,49,49,49,49,98.0,98.0,98.0,98.0,98.0,6.08,6.08,6.08,6.08,6.08,98.388,98.388,98.388,98.388,98.388,49,49,49,49,49,98.0,98.0,98.0,98.0,98.0,6.07,6.07,6.07,6.07,6.07,98.192,98.192,98.192,98.192,98.192,49,49,49,49,49,98.0,98.0,98.0,98.0,98.0,6.08,6.08,6.08,6.08,6.08,98.388,98.388,98.388,98.388,98.388,49,49,49,49,49,98.0,98.0,98.0,98.0,98.0,6.07,6.07,6.07,6.07,6.07,98.192,98.192,98.192,98.192,98.192,49,49,49,49,49,98.0,98.0,98.0,98.0,98.0,6.08,6.08,6.08,6.08,6.08,98.388,98.388,98.388,98.388,98.388,49,49,49,49,49,98.0,98.0,98.0,98.0,98.0,6.07,6.07,6.07,6.07,6.07,98.192,98.192,98.192,98.192,98.192,49,49,49,49,49,98.0,98.0,98.0,98.0,98.0,6.08,6.08,6.08,6.08,6.08,98.388,98.388,98.388,98.388,98.388,49,49,49,49,49,98.0,98.0,98.0,98.0,98.0,6.07,6.07,6.07,6.07,6.07,98.192,98.192,98.192,98.192,98.192,49,49,49,49,49,98.0,98.0,98.0,98.0,98.0,6.08,6.08,6.08,6.08,6.08,98.388,98.388,98.388,98.388,98.388,49,49,49,49,49,98.0,98.0,98.0,98.0,98.0,6.07,6.07,6.07,6.07,6.07,98.192,98.192,98.192,98.192,98.192
WMT,2:2,100,100,100,12.88,99,99,99,99,99,99.0,99.0,99.0,99.0,99.0,12.78,12.78,12.78,12.78,12.78,99.267,99.267,99.267,99.267,99.267,99,99,99,99,99,99.0,99.0,99.0,99.0,99.0,12.77,12.77,12.77,12.77,12.77,99.133,99.133,99.133,99.133,99.133,99,99,99,99,99,99.0,99.0,99.0,99.0,99.0,12.78,12.78,12.78,12.78,12.78,99.267,99.267,99.267,99.267,99.267,99,99,99,99,99,99.0,99.0,99.0,99.0,99.0,12.77,12.77,12.77,12.77,12.77,99.133,99.133,99.133,99.133,99.133,99,99,99,99,99,99.0,99.0,99.0,99.0,99.0,12.78,12.78,12.78,12.78,12.78,99.267,99.267,99.267,99.267,99.267,99,99,99,99,99,99.0,99.0,99.0,99.0,99.0,12.77,12.77,12.77,12.77,12.77,99.133,99.133,99.133,99.133,99.133,99,99,99,99,99,99.0,99.0,99.0,99.0,99.0,12.78,12.78,12.78,12.78,12.78,99.267,99.267,99.267,99.267,99.267,99,99,99,99,99,99.0,99.0,99.0,99.0,99.0,12.77,12.77,12.77,12.77,12.77,99.133,99.133,99.133,99.133,99.133,99,99,99,99,99,99.0,99.0,99.0,99.0,99.0,12.78,12.78,12.78,12.78,12.78,99.267,99.267,99.267,99.267,99.267,99,99,99,99,99,99.0,99.0,99.0,99.0,99.0,12.77,12.77,12.77,12.77,12.77,99.133,99.133,99.133,99.133,99.133
WMT,2:2,500,421,424,45.46,418,418,418,418,418,98.584,98.584,98.584,98.584,98.584,45.27,45.27,45.27,45.27,45.27,99.58,99.58,99.58,99.58,99.58,423,423,423,423,423,99.764,99.764,99.764,99.764,99.764,45.38,45.38,45.38,45.38,45.38,99.833,99.833,99.833,99.833,99.833,418,418,418,418,418,98.584,98.584,98.584,98.584,98.584,45.27,45.27,45.27,45.27,45.27,99.58,99.58,99.58,99.58,99.58,423,423,423,423,423,99.764,99.764,99.764,99.764,99.764,45.38,45.38,45.38,45.38,45.38,99.833,99.833,99.833,99.833,99.833,418,418,418,418,418,98.584,98.584,98.584,98.584,98.584,45.27,45.27,45.27,45.27,45.27,99.58,99.58,99.58,99.58,99.58,423,423,423,423,423,99.764,99.764,99.764,99.764,99.764,45.38,45.38,45.38,45.38,45.38,99.833,99.833,99.833,99.833,99.833,418,418,418,418,418,98.584,98.584,98.584,98.584,98.584,45.27,45.27,45.27,45.27,45.27,99.58,99.58,99.58,99.58,99.58,423,423,423,423,423,99.764,99.764,99.764,99.764,99.764,45.38,45.38,45.38,45.38,45.38,99.833,99.833,99.833,99.833,99.833,418,418,418,418,418,98.584,98.584,98.584,98.584,98.584,45.27,45.27,45.27,45.27,45.27,99.58,99.58,99.58,99.58,99.58,423,423,423,423,423,99.764,99.764,99.764,99.764,99.764,45.38,45.38,45.38,45.38,45.38,99.833,99.833,99.833,99.833,99.833
